département;vitesse max autorisée;autre véhicule;indéterminable;indéterminé;vehicules deux roues;vehicules leger;vehicules lourd;gravité indéterminé;indemne;tué;blessé hospitalisé;blessé léger;autre;hommes;femmes;jeune;adulte;senior;conducteur;passager;piéton;clustering kmeans
Meurthe-et-Moselle;55.15074211502783;0.006029684601113173;0.0013914656771799629;0.0;0.29916512059369205;1.202226345083488;0.15630797773654917;0.00046382189239332097;0.9318181818181818;0.05705009276437848;0.287569573283859;0.9461966604823747;0.01948051948051948;1.410482374768089;0.7931354359925789;0.24397031539888683;1.5667903525046383;0.3919294990723562;1.6173469387755102;0.35760667903525045;0.2481447124304267;1
Meuse;67.94847775175644;0.0;0.0;0.0;0.3583138173302108;0.8524590163934426;0.19672131147540983;0.0;0.711943793911007;0.12177985948477751;0.5667447306791569;0.6440281030444965;0.00234192037470726;1.4449648711943794;0.5971896955503513;0.24824355971896955;1.4168618266978923;0.37236533957845436;1.395784543325527;0.4918032786885246;0.15690866510538642;0
Morbihan;56.410043881033644;0.0029254022428083864;0.0;0.0;0.43393466601657726;1.0507069722086786;0.12774256460263286;0.0;0.8127742564602632;0.08191126279863481;0.37640175524134567;0.8356899073622623;0.011701608971233545;1.3461725987323256;0.7489029741589469;0.24183325207215992;1.4202827888834715;0.4295465626523647;1.5977571916138469;0.34714773281326183;0.16187225743539738;1
Moselle;63.815489749430526;0.004555808656036446;0.0030372057706909645;0.0;0.33029612756264237;1.0736522399392558;0.19134396355353075;0.0;0.8526955201214882;0.11693242217160213;0.6112376613515565;0.6772968868640851;0.012148823082763858;1.5345482156416097;0.7114654517843584;0.2642369020501139;1.5793470007593013;0.40015186028853456;1.586940015186029;0.4191343963553531;0.25208807896735;1
Nièvre;60.79134466769706;0.0061823802163833074;0.0061823802163833074;0.0;0.3446676970633694;1.035548686244204;0.1267387944358578;0.0;0.7465224111282844;0.12364760432766615;0.47449768160741884;0.6831530139103554;0.012364760432766615;1.3400309119010818;0.6754250386398764;0.27202472952086554;1.267387944358578;0.47449768160741884;1.5054095826893354;0.37248840803709427;0.14992272024729522;0
Nord;57.15287628053586;0.017073811400052534;0.004728132387706856;0.0;0.35172051484108224;1.1048069345941687;0.1770422905174678;0.003940110323089046;0.9290780141843972;0.09272392960336223;0.4533753611767796;0.7804045179931705;0.04018912529550828;1.5371683740478066;0.6821644339374836;0.25584449697924877;1.6577357499343315;0.30102442868400314;1.621224060940373;0.38560546361964804;0.25269240872077753;2
Nouvelle-Calédonie;60.90409836065574;0.001639344262295082;0.004918032786885246;0.001639344262295082;0.23524590163934425;0.9508196721311475;0.33278688524590166;0.0;1.039344262295082;0.17131147540983607;0.6;0.8344262295081967;0.011475409836065573;1.7557377049180327;0.8778688524590164;0.32459016393442625;2.0778688524590163;0.22295081967213115;1.5131147540983607;0.9918032786885246;0.14016393442622951;1
Oise;65.15618860510806;0.00343811394891945;0.00343811394891945;0.0;0.30844793713163066;1.1335952848722985;0.18172888015717092;0.0019646365422396855;0.8197445972495089;0.06974459724950884;0.412573673870334;0.9479371316306483;0.01424361493123772;1.4916502946954813;0.7460707269155207;0.2951866404715128;1.6286836935166995;0.31090373280943023;1.6105108055009822;0.4818271119842829;0.15962671905697445;1
Orne;71.59288097886541;0.0011123470522803114;0.0055617352614015575;0.0;0.36262513904338156;0.9454949944382648;0.185761957730812;0.0;0.7074527252502781;0.11234705228031146;0.5884315906562848;0.6240266963292548;0.0055617352614015575;1.3559510567296997;0.6707452725250278;0.3014460511679644;1.3426028921023359;0.3804226918798665;1.492769744160178;0.44160177975528364;0.09788654060066741;0
Paris;44.76455362375464;0.000586051963274077;9.767532721234616e-05;0.0;0.7616233639382692;0.7619652275835124;0.18748779058409845;0.0005372142996679039;0.9959464739206876;0.00791170150420004;0.0667610861496386;1.066321547177183;0.04981441687829654;1.5280328189099432;0.5596307872631373;0.11091033404961907;1.727143973432311;0.24609298691150616;1.658038679429576;0.24536042195741356;0.23407892166438757;2
Pas-de-Calais;62.4030612244898;0.01479591836734694;0.0035714285714285713;0.0;0.40153061224489794;1.030612244897959;0.1683673469387755;0.0005102040816326531;0.8979591836734694;0.10612244897959183;0.688265306122449;0.6428571428571429;0.01683673469387755;1.5785714285714285;0.7403061224489796;0.36020408163265305;1.5755102040816327;0.3780612244897959;1.594387755102041;0.5137755102040816;0.22755102040816327;1
Polynésie française;48.51020408163265;0.00927643784786642;0.0018552875695732839;0.0;0.8107606679035251;0.6586270871985158;0.150278293135436;0.0018552875695732839;0.8237476808905381;0.22820037105751392;0.8107606679035251;0.36178107606679033;0.0018552875695732839;1.6419294990723563;0.5825602968460112;0.26716141001855287;1.719851576994434;0.2300556586270872;1.6233766233766234;0.4749536178107607;0.1280148423005566;3
Puy-de-Dôme;59.473089343379975;0.002691065662002153;0.0016146393972012918;0.0;0.39289558665231433;1.1097954790096878;0.1496232508073197;0.0005382131324004305;0.8955866523143164;0.07158234660925726;0.4241119483315393;0.7997847147470398;0.011840688912809472;1.4558665231431647;0.7238966630785791;0.2373519913885899;1.5479009687836383;0.39343379978471477;1.6458557588805167;0.37190527448869753;0.17384284176533907;1
Pyrénées-Atlantiques;51.47596988998263;0.0028951939779965257;0.0011580775911986102;0.0;0.5842501447596989;0.9994209612044007;0.14331210191082802;0.00028951939779965256;0.9276201505500868;0.04661262304574407;0.26404169079328316;0.9119861030689056;0.011870295309785756;1.3601621308627678;0.7785176606832658;0.2851766068326578;1.4273306311522873;0.42096120440069484;1.7168500289519397;0.3115228720324262;0.12217718587145339;1
Pyrénées-Orientales;58.24166666666667;0.002777777777777778;0.001388888888888889;0.0;0.36736111111111114;1.2270833333333333;0.1111111111111111;0.0006944444444444445;0.9541666666666667;0.07291666666666667;0.39375;0.8680555555555556;0.029861111111111113;1.479861111111111;0.7798611111111111;0.24722222222222223;1.5520833333333333;0.4576388888888889;1.6784722222222221;0.37916666666666665;0.23194444444444445;1
Rhône;52.62768626595397;0.018326606305225264;0.008836042325733609;0.0;0.38071342860259627;1.1499945456528853;0.18861132322461002;0.003490782153376241;1.0340351259954184;0.02378095341987564;0.2204647103741682;1.0484346023780953;0.04287116832115196;1.5693247518272062;0.7180102541725756;0.246536489582197;1.753463510417803;0.2815533980582524;1.6988109523290063;0.4156212501363587;0.21577397185556887;2
Saint-Barthélemy;40.672413793103445;0.0;0.0;0.0;0.9137931034482759;0.5517241379310345;0.20689655172413793;0.0;0.6206896551724138;0.1206896551724138;0.6724137931034483;0.46551724137931033;0.017241379310344827;1.603448275862069;0.25862068965517243;0.20689655172413793;1.5689655172413792;0.08620689655172414;1.6724137931034482;0.15517241379310345;0.05172413793103448;3
Saint-Martin;52.904;0.016;0.064;0.0;0.84;0.808;0.136;0.0;1.016;0.184;0.8;0.328;0.032;1.824;0.472;0.248;1.872;0.176;1.816;0.392;0.12;3
Saint-Pierre-et-Miquelon;47.93333333333333;0.06666666666666667;0.0;0.0;0.2;0.9333333333333333;0.26666666666666666;0.0;0.7333333333333333;0.06666666666666667;0.4;0.6;0.0;0.8666666666666667;0.9333333333333333;0.4;1.2;0.2;1.4666666666666666;0.2;0.13333333333333333;0
Sarthe;63.64290610006854;0.006854009595613434;0.0013708019191226869;0.0;0.3865661411925977;1.1062371487320082;0.1644962302947224;0.0;0.8567511994516792;0.08019191226867718;0.3742289239204935;0.9280328992460589;0.0205620287868403;1.453050034270048;0.7655928718300206;0.2830705962988348;1.5654557916381082;0.3618917066483893;1.6470185058259081;0.43522960932145305;0.15695681973954764;1
Savoie;62.27924130663857;0.007376185458377239;0.001053740779768177;0.0;0.49209694415173866;0.9546891464699684;0.16754478398314016;0.001053740779768177;0.863013698630137;0.10432033719704953;0.642781875658588;0.6533192834562698;0.015806111696522657;1.58377239199157;0.6649104320337197;0.23919915700737618;1.5637513171759747;0.4457323498419389;1.6174920969441517;0.48472075869336145;0.16227608008429925;1
Saône-et-Loire;64.08119891008174;0.004904632152588556;0.0016348773841961854;0.0005449591280653951;0.3525885558583106;1.0610354223433243;0.19727520435967302;0.0005449591280653951;0.8326975476839237;0.08555858310626703;0.4768392370572207;0.7825613079019074;0.009809264305177113;1.4643051771117166;0.7040871934604904;0.29809264305177113;1.4119891008174388;0.4544959128065395;1.6032697547683923;0.4376021798365123;0.13732970027247957;1
Seine-Maritime;58.76036036036036;0.006486486486486486;0.0025225225225225223;0.0;0.3902702702702703;1.058018018018018;0.15387387387387388;0.0018018018018018018;0.8666666666666667;0.06594594594594595;0.42774774774774776;0.8241441441441442;0.0363963963963964;1.4407207207207207;0.7091891891891892;0.27135135135135136;1.5527927927927927;0.32144144144144143;1.572972972972973;0.3956756756756757;0.21765765765765765;1
Seine-Saint-Denis;56.90552852720035;0.022556390977443608;0.012914639540026538;8.845643520566122e-05;0.4082264484741265;1.1064130915524104;0.2608580274214949;0.0054842989827509955;1.0823529411764705;0.009818664307828394;0.12118531623175587;1.0794338788146838;0.05201238390092879;1.644139761167625;0.6021229544449359;0.20875718708536045;1.840689960194604;0.1913312693498452;1.7539141972578505;0.3168509509066785;0.22750995134896063;2
Seine-et-Marne;73.81842737094838;0.009903961584633853;0.0063025210084033615;0.0;0.2917166866746699;1.2307923169267707;0.28241296518607445;0.0015006002400960385;1.0033013205282113;0.07202881152460984;0.35114045618247297;0.9843937575030012;0.02220888355342137;1.6419567827130852;0.7481992797118847;0.24009603841536614;1.8682472989195678;0.27581032412965184;1.7941176470588236;0.4792917166866747;0.13895558223289317;2
Somme;62.04201680672269;0.003001200480192077;0.0024009603841536613;0.0;0.3319327731092437;1.1716686674669867;0.15486194477791115;0.0006002400960384153;0.9261704681872749;0.08403361344537816;0.3745498199279712;0.9093637454981993;0.01800720288115246;1.4639855942376951;0.8127250900360145;0.2581032412965186;1.6482593037214885;0.3619447779111645;1.6440576230492197;0.47358943577430973;0.17707082833133253;1
Tarn;65.06968215158925;0.003667481662591687;0.0012224938875305623;0.0;0.3765281173594132;1.028117359413203;0.15892420537897312;0.0;0.773838630806846;0.13202933985330073;0.5513447432762836;0.6858190709046454;0.012224938875305624;1.452322738386308;0.6784841075794621;0.30073349633251834;1.3447432762836187;0.48166259168704156;1.5562347188264058;0.43031784841075793;0.15647921760391198;0
Tarn-et-Garonne;68.03514938488577;0.0;0.0017574692442882249;0.0017574692442882249;0.36731107205623903;0.9578207381370826;0.20035149384885764;0.0;0.7592267135325131;0.14938488576449913;0.7574692442882249;0.492091388400703;0.005272407732864675;1.4868189806678382;0.6660808435852372;0.2688927943760984;1.460456942003515;0.421792618629174;1.523725834797891;0.5149384885764499;0.1195079086115993;0
Territoire de Belfort;62.55307262569833;0.00558659217877095;0.0111731843575419;0.0;0.441340782122905;1.0167597765363128;0.24022346368715083;0.0;0.9608938547486033;0.1452513966480447;0.6312849162011173;0.5754189944134078;0.0111731843575419;1.5921787709497206;0.7094972067039106;0.20670391061452514;1.6368715083798884;0.4581005586592179;1.7094972067039107;0.4692737430167598;0.1340782122905028;1
Val-d'Oise;74.42369838420107;0.003291442250149611;0.008378216636744464;0.0;0.28276481149012567;1.2184320766008379;0.23668461998803111;0.0017953321364452424;0.9048473967684022;0.03052064631956912;0.20197486535008977;1.1609814482345902;0.04039497307001795;1.5745062836624775;0.6852184320766008;0.21843207660083783;1.8444045481747458;0.1935966487133453;1.722920406941951;0.4254937163375224;0.15170556552962297;2
Val-de-Marne;55.606593178036604;0.008215474209650582;0.008007487520798669;0.0;0.4741056572379368;1.0876663893510816;0.24012063227953412;0.0007279534109816972;1.065099833610649;0.009463394342762063;0.09307404326123128;1.0899542429284526;0.032029950083194675;1.5810108153078204;0.6452787021630616;0.17762063227953412;1.8140599001663893;0.22920133111480864;1.7804700499168054;0.2882695507487521;0.18957986688851913;2
Var;60.37081873208028;0.00796431984708506;0.0022300095571838167;0.0;0.5237336731443135;1.0563873845173621;0.1780821917808219;0.0006371455877668047;0.9557183816502071;0.08187320802803441;0.5543166613571201;0.8002548582351067;0.016884358075820324;1.593819687798662;0.7820962089837528;0.2456196240841032;1.6170755017521503;0.5116279069767442;1.7546989487097802;0.4440904746734629;0.19401083147499204;1
Vaucluse;62.04698672114402;0.009193054136874362;0.005107252298263534;0.0;0.4453524004085802;1.079673135852911;0.14504596527068436;0.0;0.8784473953013279;0.14300306435137897;0.7599591419816139;0.5240040858018387;0.018386108273748723;1.599591419816139;0.6874361593462717;0.2931562819203269;1.526046986721144;0.4647599591419816;1.6741573033707866;0.44433094994892747;0.18692543411644535;1
Vendée;63.387072243346005;0.0045627376425855515;0.001520912547528517;0.0;0.511787072243346;0.9452471482889734;0.17566539923954372;0.0007604562737642585;0.8106463878326996;0.12927756653992395;0.7003802281368822;0.5399239543726235;0.0045627376425855515;1.4836501901140684;0.6927756653992395;0.3688212927756654;1.3399239543726236;0.4623574144486692;1.6243346007604562;0.4342205323193916;0.12243346007604562;0
Vienne;64.5228310502283;0.00228310502283105;0.00684931506849315;0.001141552511415525;0.3333333333333333;1.134703196347032;0.2271689497716895;0.0;0.8812785388127854;0.1141552511415525;0.5799086757990868;0.752283105022831;0.010273972602739725;1.4794520547945205;0.8378995433789954;0.2979452054794521;1.6084474885844748;0.4075342465753425;1.6906392694063928;0.4805936073059361;0.15639269406392695;1
Vosges;63.52967359050445;0.01483679525222552;0.005934718100890208;0.0;0.443620178041543;0.9332344213649851;0.1572700296735905;0.004451038575667656;0.9065281899109793;0.12462908011869436;0.7166172106824926;0.5341246290801187;0.013353115727002967;1.513353115727003;0.7596439169139466;0.3827893175074184;1.4124629080118694;0.47774480712166173;1.540059347181009;0.5281899109792285;0.21810089020771514;0
Wallis-et-Futuna;64.73913043478261;0.0;0.0;0.0;0.41304347826086957;0.8478260869565217;0.08695652173913043;0.0;0.782608695652174;0.13043478260869565;0.7608695652173914;0.30434782608695654;0.0;1.608695652173913;0.3695652173913043;0.2608695652173913;1.5217391304347827;0.1956521739130435;1.326086956521739;0.5;0.15217391304347827;0
Yonne;69.09936305732484;0.0025477707006369425;0.0012738853503184713;0.0;0.30318471337579617;1.1044585987261146;0.2178343949044586;0.0;0.8649681528662421;0.16305732484076432;0.6;0.7044585987261146;0.012738853503184714;1.535031847133758;0.7847133757961784;0.28152866242038216;1.5554140127388536;0.47770700636942676;1.621656050955414;0.6152866242038216;0.09554140127388536;0
Yvelines;76.97617274758005;0.004839910647803425;0.006329113924050633;0.0;0.33693224125093074;1.27066269545793;0.24497393894266567;0.0018615040953090098;1.12397617274758;0.051749813849590466;0.30119136262099777;1.0476545048399106;0.02494415487714073;1.6995532390171257;0.8019359642591214;0.2490692479523455;1.9564408041697692;0.2907669396872673;1.845867460908414;0.54132539091586;0.13924050632911392;2
